	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y	spex_UMAP1	spex_UMAP2	indice	core1	core2	centering_scale_factor	adj_spex_UMAP1	adj_spex_UMAP2
101	Cell_189	spot_14	0.8805488700438624	0	0.8805488700438624	0.9572086203025908	0	0.9572086203025908	Astro	-2.5130327	106.85193	3.0	-2.0	-69.63651	16.448393	6	-69.65159606933594	16.528764724731445	1.5971993094351213	3.0240910570888766	-2.128369874002413
102	Cell_53	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	OPC	-2.3577206	107.098465	3.0	-1.0	-69.84797	16.55758	7	-69.81573486328125	16.56611442565918	2.311046542492228	2.9255052822721126	-1.0197212643263058
103	Cell_76	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	ExcitatoryL4	-2.3397002	107.184685	3.0	-1.0	-69.6502	16.705421	7	-69.81573486328125	16.56611442565918	0.0	3.0	-1.0
104	Cell_70	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	ExcitatoryL4	-2.3711543	107.022804	3.0	-1.0	-69.96661	16.426332	7	-69.81573486328125	16.56611442565918	2.311046542492228	2.6513118253759282	-1.3230425966512402
105	Cell_69	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	ExcitatoryL4	-2.4323158	107.11239	3.0	-1.0	-69.89448	16.523054	7	-69.81573486328125	16.56611442565918	2.311046542492228	2.8180213061137214	-1.099514363752946
106	Cell_72	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	ExcitatoryL2and3	-2.3407865	106.96537	3.0	-1.0	-69.73721	16.581104	7	-69.81573486328125	16.56611442565918	0.0	3.0	-1.0
107	Cell_55	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	ExcitatoryL2and3	-2.4077325	107.041115	3.0	-1.0	-69.77724	16.57052	7	-69.81573486328125	16.56611442565918	0.0	3.0	-1.0
108	Cell_207	spot_15	0.9901409059633938	0	0.9901409059633938	0.9879961591005304	0	0.9879961591005304	ExcitatoryL2and3	-2.372852	106.981766	3.0	-1.0	-69.83644	16.598785	7	-69.81573486328125	16.56611442565918	2.311046542492228	2.9521470617956247	-0.9244958568070424
109	Cell_219	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	Inhibitory	-4.3751135	106.67963	4.0	-4.0	-69.70551	14.576897	8	-69.81980895996094	14.580087661743164	2.049637342201099	4.23426526659786	-4.00654038099957
110	Cell_173	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	ExcitatoryL4	-4.081545	106.297035	4.0	-4.0	-69.59843	14.682554	8	-69.81980895996094	14.580087661743164	0.0	4.0	-4.0
111	Cell_222	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	ExcitatoryL4	-4.244823	106.52626	4.0	-4.0	-69.894035	14.567674	8	-69.81980895996094	14.580087661743164	2.049637342201099	3.8478628410165827	-4.025444154056007
112	Cell_199	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	ExcitatoryL4	-4.251259	106.56312	4.0	-4.0	-69.95708	14.499955	8	-69.81980895996094	14.580087661743164	2.049637342201099	3.7186502452020096	-4.164242532423446
113	Cell_195	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	Astro	-4.2356763	106.45181	4.0	-4.0	-70.00144	14.419394	8	-69.81980895996094	14.580087661743164	2.049637342201099	3.627718229631183	-4.329364673767934
114	Cell_201	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	Astro	-4.335957	106.656586	4.0	-4.0	-69.82197	14.704467	8	-69.81980895996094	14.580087661743164	2.049637342201099	3.995574589783913	-3.7450678331306366
115	Cell_211	spot_16	0.8178077768598325	0	0.8178077768598325	0.9469575818522524	0	0.9469575818522524	Astro	-4.222113	106.5704	4.0	-4.0	-69.76019	14.609674	8	-69.81980895996094	14.580087661743164	0.0	4.0	-4.0
116	Cell_221	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	ExcitatoryL4	-4.23799	106.76591	4.0	-3.0	-69.80089	14.737112	9	-69.8887710571289	14.744783401489258	1.7254590372692837	4.151638508989753	-3.0132366108854236
117	Cell_200	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	ExcitatoryL2and3	-3.7999868	106.59816	4.0	-3.0	-69.7395	14.92738	9	-69.8887710571289	14.744783401489258	0.0	4.0	-3.0
118	Cell_208	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	ExcitatoryL2and3	-4.044151	106.63869	4.0	-3.0	-69.97305	14.829067	9	-69.8887710571289	14.744783401489258	1.7254590372692837	3.8545749970648666	-2.854571706012931
119	Cell_191	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	ExcitatoryL2and3	-3.8906233	106.56564	4.0	-3.0	-69.89563	14.959994	9	-69.8887710571289	14.744783401489258	1.7254590372692837	3.9881653772391883	-2.628662382464053
120	Cell_252	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	Endo	-4.1086183	106.4525	4.0	-3.0	-70.00894	14.570212	9	-69.8887710571289	14.744783401489258	1.7254590372692837	3.7926505638425563	-3.3012151739417837
121	Cell_203	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	Endo	-4.389097	106.54672	4.0	-3.0	-70.06421	14.514148	9	-69.8887710571289	14.744783401489258	1.7254590372692837	3.6972890429534364	-3.39795235454003
122	Cell_193	spot_17	0.8491733174766141	0	0.8491733174766141	0.9595591334266536	0	0.9595591334266536	Astro	-4.2965765	106.644585	4.0	-3.0	-69.739174	14.675571	9	-69.8887710571289	14.744783401489258	1.7254590372692837	4.258123785421571	-3.119422401591092
123	Cell_196	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	ExcitatoryL4	-3.2187414	107.762794	4.0	-2.0	-70.59478	15.967313	10	-70.6063461303711	16.124990463256836	1.2920460452519478	4.014944014012161	-2.2037267846906863
124	Cell_216	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	ExcitatoryL2and3	-2.935977	107.81348	4.0	-2.0	-70.79136	16.464882	10	-70.6063461303711	16.124990463256836	1.2920460452519478	3.7609549209796165	-1.5608446172524597
125	Cell_202	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	ExcitatoryL2and3	-2.9529524	107.76174	4.0	-2.0	-70.862946	15.9558935	10	-70.6063461303711	16.124990463256836	1.2920460452519478	3.6684617260745336	-2.2184810412689857
126	Cell_204	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	ExcitatoryL2and3	-3.2441177	107.99812	4.0	-2.0	-70.54749	16.195225	10	-70.6063461303711	16.124990463256836	0.0	4.0	-2.0
127	Cell_218	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	ExcitatoryL2and3	-2.8934047	107.63512	4.0	-2.0	-70.4599	16.144596	10	-70.6063461303711	16.124990463256836	0.0	4.0	-2.0
128	Cell_220	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	Endo	-2.8372512	107.67051	4.0	-2.0	-70.603195	16.04772	10	-70.6063461303711	16.124990463256836	1.2920460452519478	4.00407115949012	-2.0998370540337503
129	Cell_240	spot_18	0.9466975513149468	0	0.9466975513149468	0.9586133669842548	0	0.9586133669842548	Astro	-2.9879942	107.53128	4.0	-2.0	-70.38477	16.099312	10	-70.6063461303711	16.124990463256836	1.2920460452519478	4.2862823581406175	-2.0331779783386743
130	Cell_194	spot_19	0.9921559831920208	0	0.9921559831920208	0.943481647238702	0	0.943481647238702	ExcitatoryL4	-2.8793178	107.710754	4.0	-1.0	-70.758804	16.17662	11	-70.82583618164062	16.13553237915039	0.0	4.0	-1.0
131	Cell_209	spot_19	0.9921559831920208	0	0.9921559831920208	0.943481647238702	0	0.943481647238702	ExcitatoryL4	-3.0326366	107.89378	4.0	-1.0	-70.96781	16.09668	11	-70.82583618164062	16.13553237915039	3.3968405097772836	3.517732200268208	-1.1319763969119325
132	Cell_190	spot_19	0.9921559831920208	0	0.9921559831920208	0.943481647238702	0	0.943481647238702	ExcitatoryL2and3	-3.066212	107.99762	4.0	-1.0	-70.83197	16.125109	11	-70.82583618164062	16.13553237915039	3.3968405097772836	3.979163667527306	-1.0354075114935548
133	Cell_384	spot_19	0.9921559831920208	0	0.9921559831920208	0.943481647238702	0	0.943481647238702	Endo	-3.1475017	107.895454	4.0	-1.0	-70.74474	16.14372	11	-70.82583618164062	16.13553237915039	0.0	4.0	-1.0
134	Cell_176	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	Inhibitory	-4.7219768	107.1891	5.0	-4.0	-70.56923	14.340871	13	-70.77755737304688	14.117321014404297	0.0	5.0	-4.0
135	Cell_156	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	ExcitatoryL4	-4.9106026	107.25711	5.0	-4.0	-70.84449	14.029003	13	-70.77755737304688	14.117321014404297	1.6362673075227556	4.890480246819327	-4.144511645140712
136	Cell_188	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	ExcitatoryL4	-4.9542975	107.45631	5.0	-4.0	-70.70242	14.166889	13	-70.77755737304688	14.117321014404297	0.0	5.0	-4.0
137	Cell_169	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	ExcitatoryL4	-4.8196807	107.48035	5.0	-4.0	-70.58322	14.141912	13	-70.77755737304688	14.117321014404297	0.0	5.0	-4.0
138	Cell_180	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	ExcitatoryL2and3	-4.95623	107.48289	5.0	-4.0	-70.772285	14.04652	13	-70.77755737304688	14.117321014404297	1.6362673075227556	5.008626256633745	-4.115849003706445
139	Cell_171	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	ExcitatoryL2and3	-5.054208	107.58788	5.0	-4.0	-70.87809	14.053984	13	-70.77755737304688	14.117321014404297	1.6362673075227556	4.835501904974157	-4.103636795961205
140	Cell_174	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	ExcitatoryL2and3	-5.1029687	107.59943	5.0	-4.0	-70.892685	14.092411	13	-70.77755737304688	14.117321014404297	1.6362673075227556	4.81162053168855	-4.040759374687666
141	Cell_154	spot_20	0.86809679538175	0	0.86809679538175	0.9770246042623144	0	0.9770246042623144	Endo	-4.9353485	107.434074	5.0	-4.0	-70.978035	14.066977	13	-70.77755737304688	14.117321014404297	1.6362673075227556	4.671965057069584	-4.08237700573361
142	Cell_178	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	ExcitatoryL4	-4.7187505	107.19016	5.0	-3.0	-70.59369	14.267921	14	-70.81437683105469	14.361764907836914	1.3308911701450121	5.29371153249828	-3.124895432400331
143	Cell_175	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	ExcitatoryL4	-4.6444626	107.26939	5.0	-3.0	-70.749306	14.259792	14	-70.81437683105469	14.361764907836914	1.3308911701450121	5.0866025603497835	-3.1357144062604196
144	Cell_186	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	ExcitatoryL4	-4.4827166	107.749016	5.0	-3.0	-71.04577	14.657737	14	-70.81437683105469	14.361764907836914	1.3308911701450121	4.692042554479003	-2.6060936510435733
145	Cell_172	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	ExcitatoryL2and3	-4.6735845	107.53437	5.0	-3.0	-70.892815	14.342039	14	-70.81437683105469	14.361764907836914	1.3308911701450121	4.895607817685998	-3.026252892459182
146	Cell_153	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	ExcitatoryL2and3	-4.828587	107.40351	5.0	-3.0	-70.82252	14.16622	14	-70.81437683105469	14.361764907836914	1.3308911701450121	4.989165795299189	-3.2602493754303112
147	Cell_165	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	ExcitatoryL2and3	-4.6277323	107.60888	5.0	-3.0	-70.93287	14.565701	14	-70.81437683105469	14.361764907836914	1.3308911701450121	4.842299875156233	-2.72858387984643
148	Cell_155	spot_21	0.9153855542368752	0	0.9153855542368752	0.9405193782328124	0	0.9405193782328124	Endo	-4.8910646	107.394295	5.0	-3.0	-70.663666	14.272949	14	-70.81437683105469	14.361764907836914	1.3308911701450121	5.2005800184253275	-3.1182040163761187
149	Cell_214	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	Micro	-3.5098727	108.64627	5.0	-2.0	-71.722534	15.667917	15	-71.5336685180664	15.64274787902832	2.3469864956267665	4.556734842687678	-1.9409278225015816
150	Cell_129	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	ExcitatoryL4	-3.7427385	108.29661	5.0	-2.0	-71.43896	15.461576	15	-71.5336685180664	15.64274787902832	2.3469864956267665	5.222286150792776	-2.4252068696472247
151	Cell_132	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	ExcitatoryL2and3	-3.4995444	108.56456	5.0	-2.0	-71.50556	15.720562	15	-71.5336685180664	15.64274787902832	0.0	5.0	-2.0
152	Cell_160	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	ExcitatoryL2and3	-3.6569898	108.47577	5.0	-2.0	-71.54535	15.844593	15	-71.5336685180664	15.64274787902832	2.3469864956267665	4.972585782434047	-1.526272113991351
153	Cell_127	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	ExcitatoryL2and3	-3.5718787	108.40569	5.0	-2.0	-71.46835	15.650461	15	-71.5336685180664	15.64274787902832	0.0	5.0	-2.0
154	Cell_131	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	ExcitatoryL2and3	-3.6871464	108.295715	5.0	-2.0	-71.65864	15.470213	15	-71.5336685180664	15.64274787902832	2.3469864956267665	4.706698312390393	-2.404937180369198
155	Cell_128	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	ExcitatoryL2and3	-3.71442	108.410736	5.0	-2.0	-71.38112	15.594169	15	-71.5336685180664	15.64274787902832	2.3469864956267665	5.358032188263376	-2.1140147639281577
156	Cell_397	spot_22	0.928649282371502	0	0.928649282371502	0.9569484591336036	0	0.9569484591336036	Astro	-3.57183	108.50642	5.0	-2.0	-71.548836	15.732488	15	-71.5336685180664	15.64274787902832	2.3469864956267665	4.9644027011619105	-1.7893819024543922
157	Cell_185	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	ExcitatoryL2and3	-3.4994211	108.39165	5.0	-1.0	-71.83217	15.654889	16	-71.7624282836914	15.719840049743652	3.136298797311488	4.781273595380979	-1.2037055643937076
158	Cell_179	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	ExcitatoryL2and3	-3.5494657	108.64771	5.0	-1.0	-71.82408	15.821009	16	-71.7624282836914	15.719840049743652	3.136298797311488	4.806637339927108	-0.6827049395416311
159	Cell_158	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	ExcitatoryL2and3	-3.7726672	108.644585	5.0	-1.0	-71.774445	15.604893	16	-71.7624282836914	15.719840049743652	3.136298797311488	4.962313304094196	-1.3605091384303578
160	Cell_410	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	ExcitatoryL2and3	-3.774427	108.77028	5.0	-1.0	-71.75398	15.87904	16	-71.7624282836914	15.719840049743652	0.0	5.0	-1.0
161	Cell_170	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	Astro	-3.7447543	108.77213	5.0	-1.0	-71.67568	15.679636	16	-71.7624282836914	15.719840049743652	3.136298797311488	5.272062052348569	-1.1260919078810314
162	Cell_168	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	Astro	-3.566416	108.54017	5.0	-1.0	-71.71033	15.679004	16	-71.7624282836914	15.719840049743652	3.136298797311488	5.163404727835389	-1.1280749459275035
163	Cell_130	spot_23	0.926505413217146	0	0.926505413217146	0.9669650217843392	0	0.9669650217843392	Astro	-3.7239435	108.742455	5.0	-1.0	-71.76633	15.72041	16	-71.7624282836914	15.719840049743652	3.136298797311488	4.987772760883894	-0.99821137744828
164	Cell_146	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	Inhibitory	-5.3301377	107.90764	6.0	-4.0	-71.60102	13.760984	17	-71.589111328125	13.725977897644043	1.9755557027614266	5.976472149261394	-3.9308426635920872
165	Cell_267	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	Inhibitory	-5.510584	108.10081	6.0	-4.0	-71.72039	13.608402	17	-71.589111328125	13.725977897644043	1.9755557027614266	5.740651039295838	-4.232277236868237
166	Cell_151	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	ExcitatoryL2and3	-5.33239	107.885025	6.0	-4.0	-71.35412	13.81997	17	-71.589111328125	13.725977897644043	0.0	6.0	-4.0
167	Cell_137	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	ExcitatoryL2and3	-5.4614587	108.031166	6.0	-4.0	-71.55041	13.61765	17	-71.589111328125	13.725977897644043	1.9755557027614266	6.076461746827001	-4.214007732655211
168	Cell_139	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	ExcitatoryL2and3	-5.5435057	107.976295	6.0	-4.0	-71.514824	13.823925	17	-71.589111328125	13.725977897644043	0.0	6.0	-4.0
169	Cell_135	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	ExcitatoryL2and3	-5.349309	107.8811	6.0	-4.0	-71.58661	13.782413	17	-71.589111328125	13.725977897644043	0.0	6.0	-4.0
170	Cell_141	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	ExcitatoryL2and3	-5.6577888	108.1684	6.0	-4.0	-71.833466	13.684993	17	-71.589111328125	13.725977897644043	1.9755557027614266	5.517264571777016	-4.080968362695574
171	Cell_136	spot_24	0.8680507100989086	0	0.8680507100989086	0.9760116695769736	0	0.9760116695769736	Astro	-5.5387673	108.18192	6.0	-4.0	-71.55207	13.709488	17	-71.589111328125	13.725977897644043	1.9755557027614266	6.073175986762289	-4.032576879173706
172	Cell_145	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	OPC	-5.165774	107.9751	6.0	-3.0	-71.62977	13.945695	18	-71.50367736816406	13.89689826965332	1.6233098403852293	5.795315233367564	-2.920787911793717
173	Cell_150	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	Inhibitory	-5.6019554	108.07327	6.0	-3.0	-71.543526	13.7296	18	-71.50367736816406	13.89689826965332	1.6233098403852293	5.93531381762442	-3.271577004193858
174	Cell_142	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	ExcitatoryL4	-5.2496104	107.883736	6.0	-3.0	-71.3379	13.971584	18	-71.50367736816406	13.89689826965332	0.0	6.0	-3.0
175	Cell_143	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	ExcitatoryL4	-5.3371267	108.21831	6.0	-3.0	-71.19591	13.909128	18	-71.50367736816406	13.89689826965332	0.0	6.0	-3.0
176	Cell_152	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	ExcitatoryL2and3	-5.418019	108.26354	6.0	-3.0	-71.40506	13.961746	18	-71.50367736816406	13.89689826965332	0.0	6.0	-3.0
177	Cell_147	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	ExcitatoryL2and3	-5.146105	107.99772	6.0	-3.0	-71.68226	13.761239	18	-71.50367736816406	13.89689826965332	1.6233098403852293	5.710107319382499	-3.220216943249663
178	Cell_144	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	ExcitatoryL2and3	-5.433965	108.082375	6.0	-3.0	-71.670746	13.909695	18	-71.50367736816406	13.89689826965332	1.6233098403852293	5.728796090051607	-2.979227474748336
179	Cell_238	spot_25	0.8873847537838337	0	0.8873847537838337	0.9481192584042508	0	0.9481192584042508	Astro	-5.189152	108.12142	6.0	-3.0	-71.56423	13.986495	18	-71.50367736816406	13.89689826965332	1.6233098403852293	5.901701277136707	-2.854556716733597
180	Cell_123	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	OPC	-3.8999028	108.91776	6.0	-2.0	-72.071884	15.424737	19	-72.20281219482422	15.382110595703125	0.0	6.0	-2.0
181	Cell_133	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	ExcitatoryL2and3	-3.9762387	109.031845	6.0	-2.0	-72.21456	15.247325	19	-72.20281219482422	15.382110595703125	1.5174010986474864	5.98217164846865	-2.20452389667048
182	Cell_121	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	ExcitatoryL2and3	-4.0756803	109.07411	6.0	-2.0	-72.272705	15.47973	19	-72.20281219482422	15.382110595703125	1.5174010986474864	5.893944462091754	-1.8518727361119696
183	Cell_138	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	ExcitatoryL2and3	-4.045327	108.95695	6.0	-2.0	-72.19036	15.485119	19	-72.20281219482422	15.382110595703125	0.0	6.0	-2.0
184	Cell_122	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	ExcitatoryL2and3	-4.198975	109.22031	6.0	-2.0	-72.15061	15.337745	19	-72.20281219482422	15.382110595703125	1.5174010986474864	6.0792088189464275	-2.067320839414768
185	Cell_126	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	ExcitatoryL2and3	-4.2758074	108.94261	6.0	-2.0	-72.37591	15.101727	19	-72.20281219482422	15.382110595703125	1.5174010986474864	5.737344389906966	-2.4254550863330415
186	Cell_124	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	Astro	-4.0102077	109.02072	6.0	-2.0	-72.14735	15.46574	19	-72.20281219482422	15.382110595703125	0.0	6.0	-2.0
187	Cell_140	spot_26	0.9070050678692908	0	0.9070050678692908	0.9756656992635614	0	0.9756656992635614	Astro	-4.010115	109.023674	6.0	-2.0	-72.19913	15.514761	19	-72.20281219482422	15.382110595703125	0.0	6.0	-2.0
188	Cell_395	spot_27	0.9626716696645042	0	0.9626716696645042	0.9321073722827364	0	0.9321073722827364	ExcitatoryL4	-4.0365887	109.08112	6.0	-1.0	-72.52369	15.301937	20	-72.43042755126953	15.394280433654785	3.4043574153583567	5.682503776204372	-1.3143697015492766
189	Cell_149	spot_27	0.9626716696645042	0	0.9626716696645042	0.9321073722827364	0	0.9321073722827364	ExcitatoryL4	-4.01088	109.2043	6.0	-1.0	-72.36231	15.524401	20	-72.43042755126953	15.394280433654785	0.0	6.0	-1.0
190	Cell_236	spot_27	0.9626716696645042	0	0.9626716696645042	0.9321073722827364	0	0.9321073722827364	ExcitatoryL2and3	-4.0535326	109.19129	6.0	-1.0	-72.31755	15.436636	20	-72.43042755126953	15.394280433654785	0.0	6.0	-1.0
191	Cell_152	spot_27	0.9626716696645042	0	0.9626716696645042	0.9321073722827364	0	0.9321073722827364	ExcitatoryL2and3	-4.0532804	109.276825	6.0	-1.0	-72.48757	15.356083	20	-72.43042755126953	15.394280433654785	3.4043574153583567	5.805460838004806	-1.1300380015920146
192	Cell_125	spot_27	0.9626716696645042	0	0.9626716696645042	0.9321073722827364	0	0.9321073722827364	Endo	-4.0941553	109.24716	6.0	-1.0	-72.41774	15.383304	20	-72.43042755126953	15.394280433654785	3.4043574153583567	6.04319340806382	-1.037368921137595
193	Cell_246	spot_27	0.9626716696645042	0	0.9626716696645042	0.9321073722827364	0	0.9321073722827364	Astro	-4.1860714	109.22303	6.0	-1.0	-72.473694	15.363327	20	-72.43042755126953	15.394280433654785	3.4043574153583567	5.852706063060782	-1.1053764616301405
194	Cell_261	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	Neuroblast	-5.8528094	108.85454	7.0	-4.0	-72.51903	13.294315	21	-72.33985137939453	13.401101112365723	2.041551294467056	6.634202330394296	-4.218008635611877
195	Cell_293	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	Inhibitory	-5.863387	108.75506	7.0	-4.0	-72.105865	13.473436	21	-72.33985137939453	13.401101112365723	0.0	7.0	-4.0
196	Cell_264	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	Inhibitory	-6.053064	108.854225	7.0	-4.0	-72.145035	13.470512	21	-72.33985137939453	13.401101112365723	0.0	7.0	-4.0
197	Cell_266	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	Inhibitory	-5.742922	108.44799	7.0	-4.0	-72.42515	13.291006	21	-72.33985137939453	13.401101112365723	2.041551294467056	6.825862552855364	-4.2247646389838795
198	Cell_303	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	ExcitatoryL5and6	-6.1041574	108.706955	7.0	-4.0	-72.302666	13.528527	21	-72.33985137939453	13.401101112365723	0.0	7.0	-4.0
199	Cell_298	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	ExcitatoryL5and6	-6.0699306	108.54303	7.0	-4.0	-72.32883	13.298853	21	-72.33985137939453	13.401101112365723	2.041551294467056	7.02250703140644	-4.20874492839459
200	Cell_277	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	ExcitatoryL2and3	-6.0271287	108.84759	7.0	-4.0	-72.23851	13.366128	21	-72.33985137939453	13.401101112365723	2.041551294467056	7.206893355136153	-4.071399468489357
201	Cell_182	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	ExcitatoryL2and3	-5.9004965	108.90106	7.0	-4.0	-72.47377	13.48679	21	-72.33985137939453	13.401101112365723	2.041551294467056	6.726597977662809	-3.8250623461159137
202	Cell_279	spot_28	0.8249172344138709	0	0.8249172344138709	0.9399845830260416	0	0.9399845830260416	ExcitatoryL2and3	-6.1013675	108.72896	7.0	-4.0	-72.51981	13.400342	21	-72.33985137939453	13.401101112365723	2.041551294467056	6.632598022965325	-4.001549792127987
203	Cell_411	spot_29	0.8237595729126321	0	0.8237595729126321	0.912182490264322	0	0.912182490264322	Inhibitory	-6.0364556	108.67651	7.0	-3.0	-72.36961	13.556499	22	-72.31712341308594	13.53441047668457	1.4790365045972669	6.922365027224509	-2.9673309664888596
